092712.64+294344.0 0.6968   10721 0.295716   26658.7  DR7  -27.0604 0.0086 -32.0729  0.076  0.0686 0.814727  0.19965  0.20101 -32.6038    28.826   35.856  5.33687  5.96408 
092728.24+362404.9 1.21344   6564 9.92273     2717.15 DR14 -27.7955 0.0119 -31.1089  0.1365 0.1142 3.04766   0.55144  0.72843 -31.3088    15.488    1.37   3.8115   0.844778
092901.66-021826.3 0.68      3139 4.45286     8826.22 DR12 -27.4627 0.012  -31.1416  0.0527 0.0472 2.66143   0.25821  0.3169  -31.9715    69.72    22.885  8.31652  4.75997 
092913.13+380739.5 1.4057    9162 9.70183     3987.26 DR7  -27.3699 0.011  -30.7404  0.0734 0.0673 2.20697   0.24634  0.2652  -31.6843    63.375   17.26   7.76425  3.61947 
092914.50+282529.1 3.395    10740 0.291695    4983.86 DR7  -26.8369 0.0722 -31.3803  0.1713 0.1646 2.29001   0.35345  0.36842 -32.5404    30.0      3.0    5.47723  1.73205 
092923.28+374859.2 0.5876    9162 9.17201     3987.26 DR7  -26.9842 0.0092 -30.9026  0.063  0.058  2.1923    0.29942  0.33944 -31.3854    42.484   15.113  6.44022  3.47752 
093207.45+365745.5 2.883    10737 0.287385    5460.75 DR12 -26.9007 0.0191 -31.0939  0.1182 0.1115 2.62337   0.31927  0.35257 -32.4999    49.9      6.0    7.04988  2.44949 
093359.34+551550.6 1.8628     805 1.28906    31911.5  DR7  -27.4681 0.0070 -31.281   0.0284 0.0275 1.90621   0.08254  0.08476 -33.0649   368.262   82.917 19.1518   9.09678 
093446.04+051728.5 2.895     9205 4.37042     5601.94 DR12 -28.1529 0.1401 -31.7378  0.2168 0.2068 1.99921   0.48237  0.48659 -32.6012    15.776    4.87   3.91668  2.15016 
093514.28+170944.0 1.4079   12753 8.72556    49382.5  DR7  -27.4474 0.0084 -31.6424  0.0741 0.0675 2.01523   0.22062  0.23677 -32.3086    84.864   37.944  7.77503  3.68447 
093529.40+611632.3 2.295     2033 4.8098     49319.5  DR12 -28.0125 0.0282 -32.2944  0.1403 0.1489 2.16602   0.3742   0.47318 -32.9652    28.92     8.78   5.1875   2.62119 
093531.23+612902.0 1.864     2033 8.73769    49319.5  DR7  -27.6587 0.0103 -31.6069  0.0641 0.0614 2.13469   0.1796   0.1975  -32.6395   110.4     32.0   10.0949   4.6188  
093548.36+611906.9 2.879     2033 1.52067    49319.5  DR12 -27.9202 0.0407 -32.2443  0.0904 0.0851 1.63529   0.17889  0.18931 -33.3486    67.524   23.88   8.15998  4.86234 
093549.88+364555.5 0.5169   15281 6.95937     3913.8  DR7  -27.1758 0.0103 -30.9604  0.074  0.0672 2.14805   0.36804  0.4655  -31.3282    30.783   16.575  5.50954  3.9707  
093551.33+483358.4 1.944    15067 9.97202    13786.9  DR12 -27.6412 0.0113 -31.5858  0.2269 0.1977 2.41969   0.46414  0.73176 -31.6884    14.576    2.934  3.49192  0.974434
093605.51+232605.2 1.4615   12814 6.47011     4900.35 DR7  -27.3201 0.0099 -31.1989  0.1816 0.1499 2.88892   0.60142  0.75267 -31.391     14.745    5.328  3.77519  2.0627  
093628.59+482032.9 1.072    15067 7.89588    13786.9  DR12 -28.2882 0.022  -31.7754  0.1292 0.107  2.60818   0.37398  0.95916 -31.871     18.069    3.065  4.04734  1.16388 
093745.53+542931.4 1.915    16018 4.01926    15465.7  DR14 -28.5505 0.0465 -31.29    0.096  0.0928 1.80426   0.1976   0.21517 -32.2394    62.811   34.545  7.9016   5.80158 
093747.67+543531.1 1.90034  16018 7.90982    15465.7  DR14 -27.9626 0.0132 -31.6303  0.1369 0.1275 1.92239   0.30434  0.34434 -32.1266    30.656   12.735  5.30893  3.0649  
093751.07+521146.4 0.801128 15137 8.96874    21791.3  DR14 -27.7665 0.014  -31.4044  0.0658 0.0599 1.84009   0.21866  0.22655 -31.9435    55.283   33.579  6.9807   5.03818 
093751.07+521146.4 0.801128 16573 8.96773    19818.9  DR14 -27.7665 0.014  -31.3255  0.0611 0.0565 1.92906   0.2049   0.22209 -31.9777    60.921   30.415  7.55173  4.83418 
093759.42+542427.3 1.0665   16018 4.4324     15465.7  DR7  -27.8082 0.0109 -31.5648  0.0771 0.0703 1.79929   0.23023  0.24257 -32.1512    41.538   21.296  6.37449  4.46938 
093810.31+093530.4 2.426    15329 2.14302    29676.2  DR12 -27.5424 0.0154 -32.0078  0.1128 0.1065 1.63814   0.22172  0.23877 -32.8951    45.77    20.622  6.73161  4.46013 
093814.55+520501.6 1.32428  15137 2.18735    21800.7  DR14 -27.8229 0.0126 -31.5378  0.0834 0.0775 1.81188   0.22146  0.23367 -32.2627    52.947   28.913  7.2692   5.36097 
093814.55+520501.6 1.32428  16573 2.19982    19819.0  DR14 -27.8229 0.0126 -31.3635  0.0708 0.0661 1.91834   0.1821   0.19373 -32.2651    61.938   38.688  7.8622   6.17041 
093826.97+541919.4 1.7895   16018 9.41137    15465.7  DR7  -27.2825 0.0073 -31.2954  0.1051 0.1014 2.46364   0.287    0.32992 -32.0509    47.0      7.014  6.45595  1.53109 
093853.75+515822.4 2.458    16573 8.62787    19819.0  DR12 -27.9112 0.023  -31.8561  0.257  0.2373 1.9273    0.42787  0.46728 -31.8579    11.628    9.438  3.30586  2.66287 
094010.07+311947.7 2.903    15031 7.74597    19799.8  DR12 -27.8226 0.0207 -31.5011  0.2123 0.2156 2.487     0.46418  0.59493 -32.2246    29.12    13.56   4.93064  2.63711 
094024.57+293549.9 0.78     11301 2.73959     5007.5  DR12 -28.0062 0.0179 -31.3343  0.074  0.0673 2.04813   0.29979  0.35319 -31.8524    32.868    9.92   5.71018  3.12451 
094038.97+074657.7 2.338    11712 4.61582    26850.1  DR12 -27.7627 0.0161 -31.6658  0.1476 0.149  2.29796   0.332    0.44637 -32.49      36.334   12.155  5.92023  3.26669 
094042.30+074140.4 2.929    11712 5.54859    26850.1  DR12 -28.0416 0.1325 -31.4739  0.5164 0.7863 3.62067   1.03144  1.94219 -31.3473     9.87     1.538  3.10108  0.980195
094055.55+594436.6 0.833647  3035 3.82811     4156.47 DR14 -27.6895 0.0107 -31.4036  0.086  0.0748 2.01069   0.40013  0.479   -31.7545    29.408   10.425  5.00009  2.35627 
094133.68+594811.1 0.9671    3035 2.83838     4156.47 DR7  -26.3437 0.0074 -30.5262  0.0275 0.0266 2.30674   0.11921  0.1227  -31.9347   231.536   35.136 15.1859   5.78697 
094135.70+521317.9 1.799    11508 7.6458      5570.16 DR12 -28.111  0.0175 -31.6431  0.2344 0.2087 1.72372   0.46228  0.51588 -31.8036     9.71     5.418  3.02699  2.11184 
094155.83+411914.9 1.01547   4123 2.15405     7655.42 DR14 -28.2951 0.0198 -32.0003  0.1472 0.1084 2.90723   0.61251  0.811   -32.1319    14.91     2.916  3.83825  1.66047 
094202.04+042244.5 3.274     6821 0.116854    4072.57 DR7  -26.7525 0.049  -31.1646  0.1577 0.15   2.40435   0.35729  0.41693 -32.3031    30.876    9.92   5.53444  3.12451 
094301.88+520305.5 1.67496  11508 9.35559     5570.16 DR14 -28.1856 0.0214 -31.0952  0.0974 0.1522 3.78144   0.73299  0.83874 -31.4574    14.37     1.872  3.63477  0.756217
094345.43+042822.4 1.4907   10269 9.07172    14852.7  DR7  -27.2868 0.0086 -31.383   0.1457 0.1004 2.7389    0.37398  0.56041 -31.6999    26.912    6.41   4.82669  1.73879 
094403.48+042342.7 0.8681   10269 6.8735     14852.7  DR7  -27.5762 0.0107 -30.9993  0.0419 0.0397 1.99376   0.14243  0.14833 -32.0582   119.4     46.608 10.8725   6.63181 
094418.85+092917.0 0.718    11702 1.35431     6397.95 DR12 -28.311  0.0318 -31.5623  0.0877 0.0753 2.16838   0.3686   0.46503 -31.9502    26.865    8.0    5.15729  2.82843 
094423.43+093826.9 1.0827   11702 7.97274     6397.95 DR7  -27.3713 0.0095 -31.5583  0.1346 0.1112 3.2513    0.63001  0.75096 -31.6624    14.415    3.865  3.65142  1.56042 
094424.12+092424.4 1.023    11702 6.40759     6397.95 DR7  -27.2303 0.0068 -30.8357  0.0469 0.0441 2.1279    0.16896  0.18398 -31.7208    95.232   33.495  9.68093  5.54375 
094424.90+541045.1 1.52932  11288 1.43902    16827.8  DR14 -28.0616 0.0147 -31.639   0.0713 0.0657 2.06279   0.22375  0.25225 -32.5077    58.764   16.915  7.63517  4.09227 
094432.66+042656.5 0.7607   10269 3.34386    14852.7  DR7  -27.6713 0.0137 -31.5007  0.0692 0.0631 2.19348   0.28503  0.33699 -32.0593    40.795   13.706  6.35524  3.62522 
094434.87+043207.5 1.8776   10269 4.62542    14852.7  DR7  -27.6407 0.011  -31.6983  0.1463 0.1324 2.0296    0.34645  0.41545 -32.1766    23.616   10.153  4.78249  2.94978 
094437.05+540946.0 1.46691  11288 3.47452    16827.8  DR14 -28.5036 0.0325 -31.7978  0.0853 0.0773 2.16241   0.27781  0.31758 -32.6201    37.772    9.49   6.10913  2.92728 
094629.56+545155.8 1.936    11302 1.03447    16019.6  DR7  -27.9366 0.0136 -31.2994  0.0562 0.0533 2.18546   0.15867  0.16558 -32.6089   118.762   22.862 10.876    4.75282 
094800.98+161707.5 1.3225   14947 3.58857     3717.29 DR7  -27.4215 0.0092 -31.4356  0.1409 0.1243 1.69689   0.42881  0.43064 -31.6327    15.0     11.0    3.87298  3.31662 
094822.33+315358.2 1.5874    6661 4.40527    19776.6  DR7  -27.3968 0.0086 -31.4885  0.0851 0.0809 2.33758   0.2515   0.34237 -32.4178    48.804   17.658  6.9581   4.12305 
094905.14+164603.3 1.676    13929 7.4516     20782.7  DR7  -27.5658 0.0097 -31.5916  0.1036 0.0979 1.72443   0.24662  0.28377 -32.296     46.896   26.264  6.69233  4.81637 
094905.15+165543.2 0.8116   13929 4.07969    20789.0  DR7  -26.8965 0.0143 -30.858   0.0332 0.0318 2.28784   0.12261  0.12739 -32.0563   198.801   65.538 14.0856   8.03908 
094944.89+171355.4 1.7034    3274 5.34135    14324.5  DR7  -27.4768 0.0087 -31.619   0.1013 0.0945 1.35491   0.2147   0.22704 -32.3536    44.73    27.496  6.64804  5.15011 
094951.15+580519.9 0.9173    6828 4.69505     3904.18 DR7  -27.6423 0.0132 -31.1244  0.086  0.0766 1.98511   0.35289  0.46869 -31.5222    29.7     14.0    5.39554  3.74166 
095014.05+580136.5 3.973     6828 0.117501    3904.26 DR7  -26.8821 0.2278 -31.4333  0.2312 0.2137 2.26892   0.43792  0.50143 -32.3829    20.0      4.96   4.47214  2.20936 
095024.03+561946.7 1.911     4151 6.76121     8849.7  DR12 -28.0967 0.0197 -31.3621  0.1248 0.1042 3.06618   0.463    0.50868 -32.1876    25.506    5.992  4.95528  2.11743 
095044.31+581032.0 1.934     6828 9.65421     3904.14 DR12 -27.8045 0.0136 -31.2874  0.4319 0.1585 3.16266   0.84386  1.13547 -31.7207     9.37     0.0    2.87391  0.0     
095122.57+263513.9 1.2461    8177 0.289398   34242.6  DR7  -26.81   0.0081 -31.8738  0.0538 0.0509 0.833643  0.11763  0.11766 -32.8659    91.724   88.733  9.54858  9.3916  
095130.24+594037.1 1.0567    3036 5.39431     5124.68 DR7  -27.3566 0.0093 -31.3073  0.0907 0.0813 1.81174   0.28486  0.35657 -31.8105    27.916   12.87   5.26773  3.55178 
095144.93+595057.9 0.584617  3036 5.45608     5124.68 DR14 -28.1868 0.0327 -31.6931  0.1329 0.0957 2.90983   0.44052  0.55151 -31.8461    22.954    1.79   4.78146  1.20408 
095151.56+594430.0 2.34      3036 1.12411     5124.68 DR7  -27.7771 0.0156 -31.9918  0.2067 0.1758 1.47517   0.4475   0.46506 -32.4245    12.0      4.0    3.4641   2.0     
095158.00+594403.7 1.89567   3036 1.94039     5124.68 DR14 -28.3622 0.028  -31.6719  0.1456 0.1203 2.55187   0.54005  0.5934  -32.2681    16.966    5.958  4.11075  2.42387 
095200.86+561332.1 1.5801    4151 9.27274     8849.7  DR7  -27.9737 0.0134 -31.3621  0.1245 0.1066 2.84198   0.46761  0.57283 -31.7798    25.648   14.418  4.65543  3.10355 
095207.47+213510.2 0.935    10727 7.77714    16735.1  DR7  -26.7801 0.0103 -31.3142  0.0583 0.0546 1.12304   0.14439  0.14692 -32.1236    83.162   62.106  8.82319  7.42871 
095207.47+213510.2 0.935    10728 8.34851    16937.4  DR7  -26.7801 0.0103 -30.9137  0.0372 0.0358 1.52969   0.1055   0.1077  -32.0882   174.974  101.844 13.0048   9.53204 
095212.52+213827.0 2.436    10728 5.11346    16937.4  DR12 -28.2679 0.05   -32.4041  0.213  0.2032 1.48009   0.43378  0.48731 -32.6522    12.992    6.36   3.35363  2.04842 
095227.33+514512.7 1.57929   3195 9.8216     26898.9  DR14 -28.6142 0.0425 -32.2161  0.1766 0.1436 1.96794   0.57797  0.77573 -32.3965    16.254    6.912  3.20336  1.37997 
095228.10+515237.5 1.57512   3195 4.15521    26914.4  DR14 -28.5067 0.0389 -32.3028  0.1559 0.0688 2.67285   0.46548  0.55524 -32.9915    20.988    1.86   4.37516  0.91414 
095231.89+364956.2 0.566339 15020 6.92861    20901.5  DR14 -27.7318 0.0144 -31.2211  0.0397 0.0378 1.96417   0.15604  0.16261 -32.1165   103.064   40.291 10.0611   5.95946 
095237.43+254819.6 2.368    13952 8.29889    19807.2  DR12 -28.2163 0.0315 -31.9236  0.2234 0.2343 1.27266   0.2507   0.95789 -32.0553    14.637   17.48   3.32633  3.27316 
095240.16+515249.9 0.5538   12903 0.796709   95771.4  DR7  -27.0155 0.0089 -30.8563  0.0087 0.0087 2.26786   0.03763  0.03779 -32.8934  2068.85   440.232 45.3938  20.8979  
095240.16+515249.9 0.5538    3195 2.41345    26914.4  DR7  -27.0155 0.0089 -30.8039  0.0143 0.014  2.17131   0.0585   0.05931 -32.5061   847.302  142.285 29.0503  11.8688  
095240.16+515249.9 0.5538    7706 1.72942     5112.42 DR7  -27.0155 0.0089 -30.8606  0.0489 0.0458 1.96979   0.19928  0.21342 -31.5781    74.85    18.867  8.6343   4.31332 
095253.73+364548.0 1.87918  15020 5.1463     20901.5  DR14 -28.5241 0.0283 -32.2224  0.2838 0.2497 1.40989   0.51946  0.76969 -32.3377    13.454   12.207  3.5276   3.28685 
095318.96+515134.3 1.09466  12903 6.11973    95771.4  DR14 -28.4045 0.0257 -31.4549  0.0215 0.0209 1.91083   0.07584  0.07736 -32.9181   459.528  126.351 21.0963  10.2603  
095318.96+515134.3 1.09466   7706 5.7059      5109.32 DR14 -28.4045 0.0257 -31.3018  0.1084 0.0995 2.78979   0.38454  0.9603  -31.6982    18.867    5.706  4.31332  2.27441 
095404.95+174218.9 2.196    12890 4.43043    24671.3  DR7  -27.5738 0.0199 -31.7512  0.1421 0.1339 1.90249   0.28749  0.35844 -32.3774    31.264   21.436  5.46426  4.32508 
095404.95+174218.9 2.196    13215 4.43076    44450.6  DR7  -27.5738 0.0199 -31.6159  0.0968 0.0949 2.31343   0.21664  0.23941 -32.4428    66.028   24.678  7.89343  4.55736 
095505.63+593517.4 0.9095    3156 4.83928     5680.74 DR7  -27.3854 0.0104 -31.3605  0.0881 0.0745 2.25168   0.33071  0.40716 -31.8151    28.913    5.874  5.36097  2.37326 
095525.21+411017.7 2.945     5759 4.74923    40168.1  DR12 -27.8017 0.0289 -32.3715  0.163  0.2316 1.77068   0.29541  0.52317 -32.89      21.494    9.07   4.53073  2.74345 
095537.04+411026.5 1.13285   5294 4.68708    17338.1  DR14 -28.3728 0.0251 -32.1326  0.199  0.1336 2.18853   0.62409  0.71738 -31.9862    10.835    7.664  3.24265  2.65446 
095537.04+411026.5 1.13285   5759 2.67528    40168.1  DR14 -28.3728 0.0251 -31.9696  0.0753 0.0685 3.13854   0.50947  0.4968  -32.5449    36.926   14.67   6.06454  3.74679 
095542.11+411655.3 3.438     5294 7.4539     17338.1  DR12 -27.712  0.0225 -31.6984  0.1882 0.3065 3.04145   0.59164  0.51813 -32.1806    19.362    5.544  4.06941  1.90652 
095542.11+411655.3 3.438     5759 7.78804    40168.1  DR12 -27.712  0.0225 -32.0587  0.2856 0.3075 3.02607   0.60477  0.98813 -32.6364    15.066    3.672  3.29285  0.970085
095548.13+410955.3 2.314     5294 2.65971    40168.1  DR12 -27.3631 0.0122 -31.4931  0.1121 0.1137 2.14113   0.26343  0.33908 -32.4621    48.804   17.91   6.9581   4.21091 
095548.13+410955.3 2.314     5759 0.720134   40168.1  DR12 -27.3631 0.0122 -31.5672  0.0689 0.0666 1.90641   0.14643  0.15449 -32.9426   117.882   43.56  10.8465   6.53433 
095600.28+410930.3 1.87043   5294 1.00763    17341.2  DR14 -28.2682 0.0279 -32.3803  0.2977 0.2278 1.59994   0.64711  0.64408 -32.4995     8.0      2.916  2.82843  1.66047 
095600.28+410930.3 1.87043   5759 1.97918    40165.0  DR14 -28.2682 0.0279 -32.0558  0.1077 0.1027 1.73206   0.2494   0.2872  -32.7978    39.76    20.79   6.26783  4.51423 
095631.48+563202.6 1.51905  12496 1.30303     2701.54 DR14 -28.0726 0.0167 -31.563   0.2664 0.2245 2.1121    0.74254  0.83884 -31.6572     8.0      0.958  2.82843  0.938494
095640.38+411043.5 1.8871    5294 7.22995    17341.2  DR7  -28.0971 0.023  -31.9011  0.1596 0.1485 2.54964   0.45032  0.59452 -32.3171    17.28     2.565  3.99384  0.940691
095702.81+563136.0 0.6883   12496 4.20741     2701.54 DR7  -26.8499 0.0076 -30.9257  0.0651 0.0598 2.20091   0.31074  0.35735 -31.5338    44.0     13.748  6.63325  3.64168 
095724.37+023518.8 0.9628   15259 6.27988    49435.3  DR7  -27.893  0.0116 -31.585   0.0566 0.0534 2.18433   0.19131  0.20379 -32.5515    80.77    32.41   8.8534   5.28619 
095735.79+362245.2 0.721    12821 3.52942     4900.11 DR12 -27.9376 0.0182 -31.6473  0.1892 0.1222 3.63065   0.77025  0.97857 -31.487     11.0      6.874  3.31662  2.57506 
095743.11+013947.7 0.844    15244 7.95457    47461.5  DR12 -28.227  0.0301 -31.6807  0.0708 0.0647 2.19305   0.2455   0.26924 -32.2858    57.42    19.95   7.25848  3.63932 
095743.33+024823.7 1.3619   15258 5.37723    49435.3  DR7  -27.9913 0.0169 -31.9629  0.1091 0.1013 2.28074   0.30778  0.37614 -32.5525    32.406   11.401  5.59107  2.98388 
095744.46+330820.7 4.178     3157 0.619805    6034.61 DR12 -27.1994 0.2268 -31.662   0.2312 0.207  2.42622   0.41635  0.49772          I  18.962    0.0    4.34584          
095750.38+470918.1 1.389     5779 7.42757    25234.7  DR12 -28.2146 0.0155 -31.6388  0.0823 0.0754 2.28401   0.26468  0.31293 -32.3527    47.089   14.093  6.59954  3.15864 
095752.13+330916.7 1.1779    3157 1.49653     6034.61 DR7  -27.1468 0.0108 -31.0088  0.0424 0.04   2.1075    0.15703  0.16807 -32.1826   113.658   18.924 10.6291   4.33281 
095752.31+022021.1 2.0505   15242 7.85233    49435.3  DR7  -27.4756 0.0099 -32.0681  0.154  0.1459 1.70189   0.29788  0.32508 -32.4178    28.832   23.58   4.86184  3.90727 
095752.31+022021.1 2.0505   15243 2.46302    47985.1  DR7  -27.4756 0.0099 -31.7038  0.0879 0.0835 2.0505    0.19501  0.20595 -32.6113    69.65    32.868  8.30403  5.71018 
095754.70+023832.7 1.6003   15241 8.30932    48600.1  DR7  -27.5459 0.0094 -31.5474  0.0931 0.0873 2.58043   0.25784  0.27622 -32.3123    57.828   14.532  7.21881  2.77276 
095754.70+023832.7 1.6003   15258 6.38138    49432.2  DR7  -27.5459 0.0094 -31.8686  0.0992 0.092  1.86168   0.22723  0.23874 -32.5088    41.839   30.08   6.29596  5.16476 
095754.70+023832.7 1.6003   15259 2.06437    49432.2  DR7  -27.5459 0.0094 -32.0102  0.1354 0.0995 2.48058   0.39076  0.32251 -32.6342    31.84     8.793  5.61455  2.89786 
095755.08+024806.3 1.1109   15258 3.46393    49435.3  DR7  -27.4947 0.0108 -31.5384  0.0514 0.049  1.95123   0.14849  0.16119 -32.6186   111.776   45.356 10.5513   6.64105 
095759.50+020435.9 2.0336   15218 6.66639    46475.9  DR7  -27.4451 0.0094 -31.8663  0.1144 0.1082 1.92519   0.24722  0.2725  -32.6973    45.825   28.954  6.60224  5.03674 
095759.50+020435.9 2.0336   15219 4.31326    49432.2  DR7  -27.4451 0.0094 -31.9924  0.119  0.1134 1.95519   0.2539   0.28479 -32.6591    37.696   19.74   6.09078  4.38558 
095759.72+024657.5 2.393    15258 2.14591    49435.3  DR12 -27.817  0.0219 -31.7793  0.1123 0.109  2.24282   0.23426  0.26262 -32.7673    50.847   22.793  7.10935  4.73143 
095810.88+014005.1 2.1007   15244 3.35146    47461.4  DR7  -27.9369 0.0166 -31.6517  0.0863 0.0843 2.06254   0.18616  0.20528 -32.7641    76.923   32.736  8.76181  5.67595 
095810.88+014005.1 2.1007   15245 8.13819    49433.9  DR7  -27.9369 0.0166 -32.1484  0.1826 0.1604 1.68729   0.31966  0.38378 -32.5443    22.525   15.96   4.2973   3.12761 
095815.50+014922.9 1.5095   15220 3.31052    47464.5  DR7  -27.7757 0.0124 -31.067   0.0309 0.0299 1.64319   0.07038  0.07097 -32.7599   395.208  228.313 19.8401  15.0648  
095815.50+014922.9 1.5095   15244 6.03811    49921.8  DR7  -27.7757 0.0124 -31.1448  0.0379 0.0368 1.64475   0.08542  0.08684 -32.5805   284.57   164.829 16.7851  12.6727  
095820.50+073436.0 1.878     2990 7.79024    14138.7  DR7  -27.2034 0.0084 -30.8833  0.0477 0.0461 1.82218   0.11132  0.11537 -32.2823   194.236   71.625 13.812    8.09051 
095822.18+014524.1 1.964    15220 5.54162    49921.8  DR7  -26.9867 0.0102 -31.4471  0.0656 0.0629 2.08397   0.14738  0.15088 -32.6509   126.848   49.419 11.1618   6.81521 
095822.18+014524.1 1.964    15244 3.33988    47458.3  DR7  -26.9867 0.0102 -31.9103  0.1111 0.1024 1.95505   0.23223  0.23904 -32.8668    42.871   21.538  6.52798  4.54445 
095822.18+014524.1 1.964    15245 7.28799    49433.8  DR7  -26.9867 0.0102 -31.0436  0.0664 0.0656 2.30379   0.14176  0.15179 -32.1616   157.941   74.52  12.3309   7.96743 
095822.61+074747.6 3.222     2990 9.35718    14135.5  DR7  -27.9639 0.2543 -31.5525  0.2989 0.2516 2.9346    0.60218  0.64505 -32.3164    14.688    1.188  3.53012  0.455176
095834.05+024427.1 1.8871   15213 9.4515     49429.1  DR7  -27.6187 0.0103 -31.7179  0.154  0.1479 2.17291   0.35004  0.44841 -32.1095    35.068   22.77   4.82005  2.77704 
095834.74+014502.3 1.8886   15220 6.01867    49921.8  DR7  -27.6358 0.0123 -32.3731  0.1471 0.1366 1.15071   0.26373  0.2874  -32.8382    26.768   25.433  4.95093  4.45665 
095834.74+014502.3 1.8886   15221 7.22936    49431.9  DR7  -27.6358 0.0123 -32.2814  0.1432 0.1313 1.18981   0.25701  0.28858 -32.6314    28.086   27.54   4.82281  4.32963 
095834.74+014502.3 1.8886   15244 6.04772    47458.3  DR7  -27.6358 0.0123 -31.7931  0.0959 0.0902 1.84151   0.19828  0.21389 -32.7419    62.848   23.922  7.78624  4.36187 
095834.74+014502.3 1.8886   15245 5.11144    49433.8  DR7  -27.6358 0.0123 -31.8667  0.1044 0.0987 1.90115   0.2229   0.23578 -32.7697    48.167   24.96   6.82325  4.8     
095835.98+015157.0 2.932    15220 2.41869    49924.9  DR7  -27.6757 0.1139 -32.4832  0.3007 0.2822 2.00429   0.53636  0.60096 -32.8656    10.912    5.622  3.27701  2.22612 
095836.60+074556.2 1.4861    2990 6.23262    14138.7  DR7  -27.5132 0.0086 -31.1686  0.0437 0.0414 2.2121    0.15687  0.16646 -32.4056   137.61    26.74  11.614    4.94338 
095844.94+014309.0 1.3366   15220 8.79462    49921.8  DR7  -27.9322 0.0153 -31.8307  0.1029 0.0936 1.50198   0.2295   0.25753 -32.4366    52.224   39.808  5.99935  4.23893 
095844.94+014309.0 1.3366   15221 6.38132    49431.9  DR7  -27.9322 0.0153 -31.9307  0.0888 0.0826 1.61457   0.20844  0.22173 -32.601     50.284   28.672  6.86085  4.8239  
095844.94+014309.0 1.3366   15244 8.39386    47458.3  DR7  -27.9322 0.0153 -31.7985  0.0884 0.0797 1.65965   0.20436  0.2105  -32.462     51.408   34.4    6.83366  5.0942  
095844.94+014309.0 1.3366   15245 2.75809    49433.8  DR7  -27.9322 0.0153 -31.8032  0.0763 0.0696 1.77561   0.18613  0.19315 -32.5774    62.811   34.545  7.9016   5.80158 
095845.42+470324.4 2.491     5779 7.81135    25231.6  DR7  -26.9248 0.0084 -31.0283  0.0598 0.0584 2.00571   0.12004  0.12422 -32.4086   181.353   71.262 13.3461   8.13491 
095852.15+025156.3 1.4073   15213 7.30601    49432.2  DR7  -27.5993 0.0105 -31.5462  0.0805 0.0748 2.11796   0.21073  0.21788 -32.3187    75.36    37.904  8.1913   5.1535  
095852.19+120245.0 3.298    13354 0.166044    1559.74 DR7  -26.9249 0.0656 -30.7934  0.2316 0.2404 2.93374   0.55157  0.76004 -31.6277    16.0      5.0    4.0      2.23607 
095857.34+021314.5 1.0241   15217 7.38208    46057.1  DR7  -27.889  0.0122 -30.7921  0.0258 0.0252 1.58823   0.06601  0.06643 -32.2947   445.312  338.496 20.9762  18.1062  
095857.34+021314.5 1.0241    8015 0.887405   45480.7  DR7  -27.889  0.0122 -30.8524  0.0194 0.0191 1.6829    0.05645  0.05688 -32.6254   630.736  310.067 25.0643  17.556   
095857.34+021314.5 1.0241    8021 7.8789     48813.8  DR7  -27.889  0.0122 -30.6952  0.0185 0.0181 1.79117   0.05461  0.0551  -32.4548   745.255  364.56  27.1632  18.7153  
095858.67+020138.9 2.455     8020 5.02035    49406.7  DR12 -27.426  0.0142 -31.9595  0.1483 0.1243 1.14198   0.2866   0.32197 -32.5136   113.472   62.54   4.36907  1.9802  
095858.67+020138.9 2.455     8021 4.87336    49406.7  DR12 -27.426  0.0142 -31.3831  0.0723 0.0707 2.4154    0.17655  0.18969 -32.7337   138.027   30.4   11.6665   5.2445  
095858.67+020138.9 2.455     8026 6.52719    49406.7  DR12 -27.426  0.0142 -31.3439  0.0615 0.0597 2.14053   0.13034  0.13469 -32.7561   169.119   49.14  12.8623   6.63449 
095858.67+020138.9 2.455     8027 6.41607    49406.7  DR12 -27.426  0.0142 -31.4293  0.0625 0.0619 1.94145   0.1258   0.13489 -32.7609   160.555   59.85  12.4824   7.35867 
095908.68+025423.9 1.5563   15213 8.05096    49432.2  DR7  -27.2764 0.0137 -31.3288  0.0591 0.0564 2.40774   0.1637   0.1718  -32.5273   130.248   31.35  11.0974   4.69166 
095910.97+013225.0 3.244    15246 5.33086    48850.0  DR12 -28.3049 0.2589 -32.405   0.225  0.2497 1.67553   0.33097  0.52447 -32.7575    19.56    10.2    4.32642  2.74575 
095919.82+024238.6 2.123    15212 5.02487    25253.1  DR12 -28.3452 0.0369 -31.7947  0.1535 0.1464 2.04297   0.3461   0.41009 -32.3152    27.44    15.488  5.13458  3.8115  
095919.82+024238.6 2.123    15213 4.32321    49435.3  DR12 -28.3452 0.0369 -32.0047  0.1056 0.1002 1.55776   0.19848  0.20986 -32.8304    46.906   35.244  6.83511  5.81328 
095919.82+024238.6 2.123    15214 5.89699    45986.8  DR12 -28.3452 0.0369 -31.8459  0.1062 0.1028 1.85165   0.21604  0.24199 -32.6709    55.746   26.187  7.30383  4.64284 
095919.82+024238.6 2.123    15606 5.02253    25207.0  DR12 -28.3452 0.0369 -31.7392  0.142  0.1332 2.09226   0.31458  0.35696 -32.3131    32.637   14.49   5.65038  3.67928 
095919.82+024238.6 2.123     7999 6.92622    29654.8  DR12 -28.3452 0.0369 -31.9457  0.1285 0.1191 1.6007    0.24917  0.27356 -32.6486    37.089   18.239  5.79863  3.46165 
